,lat,lng,on_demand,quantity,found_rate,picking_speed,accepted_rate,rating,lat_store,lng_store,distance,seniority_41dc7c9e385c4d2b6c1f7836973951bf,seniority_50e13ee63f086c2fe84229348bc91b5b,seniority_6c90661e6d2c7579f5ce337c3391dbb9,seniority_bb29b8d0d196b5db5a5350e5e3ae2b1f,total_minutes
408,-33.4284413,-70.5708432,False,29.415,0.8889,2.5,1.0,5.0,-33.441246,-70.53545,3.584625158436058,1,0,0,0,92.79558
409,-33.4245204064155,-70.5752039328218,False,141.144,0.8326,1.05,1.0,4.76,-33.441246,-70.53545,4.136211917482271,0,0,1,0,124.40165
410,-33.4241016,-70.5283003,False,17.0,0.8442,1.77,0.92,4.64,-33.441246,-70.53545,2.0144123763894406,0,0,1,0,69.994644
411,-33.4379541342847,-70.5274443619019,True,32.185,0.8630819705434237,2.19,0.9184218502292684,4.84313924050636,-33.441246,-70.53545,0.8291356859410577,0,1,0,0,72.20504
412,-33.417524922934696,-70.5608102435393,False,86.9,0.8887,1.58,0.96,4.72,-33.441246,-70.53545,3.5333001368202064,0,0,1,0,111.58343
413,-33.4183093457837,-70.5633247,True,19.95,0.8765,1.39,1.0,4.72,-33.441246,-70.53545,3.632024197329104,1,0,0,0,66.62872
414,-33.4272604,-70.5525157,True,7.7,0.8423,2.17,0.64,4.96,-33.441246,-70.53545,2.2191585489611403,0,1,0,0,66.030624
415,-33.4309966,-70.56780090000001,False,28.88,0.8972,1.55,0.8,4.8,-33.441246,-70.53545,3.215952571209398,0,1,0,0,79.60627
416,-33.444548100000006,-70.5413933,False,14.7,0.8468,1.75,0.96,4.92,-33.441246,-70.53545,0.6629729556004198,1,0,0,0,66.29786
417,-33.4264692,-70.5390133,False,22.712,0.8777,1.76,0.88,4.8,-33.441246,-70.53545,1.6720897785477742,0,0,1,0,71.01941
418,-33.4487341612671,-70.5413385221887,False,30.0,0.8622,1.2,1.0,4.92,-33.441246,-70.53545,0.9947666389522571,0,0,1,0,71.771126
419,-33.4396412017133,-70.5530981442219,False,61.6,0.8497,1.4,0.96,4.84,-33.441246,-70.53545,1.650657114724929,0,0,1,0,100.13084
420,-33.4275618456883,-70.58854290000001,False,57.85,0.8856,1.27,0.92,4.8,-33.4630009,-70.57530129999999,4.118950490484166,0,0,1,0,104.12307
421,-33.4330984000001,-70.6038131000001,False,41.0,0.8153,2.0,0.92,4.92,-33.4630009,-70.57530129999999,4.24584647472101,0,0,1,0,118.7863
422,-33.4560522675882,-70.58856674167819,False,35.968,0.8926,1.13,0.96,4.76,-33.4630009,-70.57530129999999,1.4542441453572348,0,0,1,0,87.78028
423,-33.426543699999996,-70.6090807,False,16.0,0.8493,2.14,0.88,4.94,-33.4630009,-70.57530129999999,5.120091649105481,1,0,0,0,102.92314
424,-33.4559141,-70.5909688,False,69.78399999999999,0.9017,1.35,0.84,4.52,-33.4630009,-70.57530129999999,1.6550940179212001,0,1,0,0,110.76425
425,-33.4372922,-70.59182,False,56.0,0.8626,1.43,1.0,4.88,-33.4630009,-70.57530129999999,3.2387303772736757,0,0,1,0,109.00956
426,-33.4373985,-70.6006137,False,11.462,0.8626,1.43,1.0,4.88,-33.4630009,-70.57530129999999,3.688109109404578,0,0,1,0,94.20416
427,-33.428723504798796,-70.5764051693189,False,71.167,0.8892,2.58,0.92,4.96,-33.4630009,-70.57530129999999,3.8031739913676166,1,0,0,0,136.7661
428,-33.4425043003831,-70.5680117893127,True,14.0,0.8219,2.88,0.8,4.92,-33.4630009,-70.57530129999999,2.3722022983371107,0,1,0,0,81.89438
429,-33.4276924,-70.59643609999999,True,62.275,0.8546,0.9,0.92,5.0,-33.4630009,-70.57530129999999,4.381550257788376,0,0,1,0,94.06947
430,-33.4444205,-70.59694509999999,False,12.0,0.8224,2.3,0.96,4.84,-33.4630009,-70.57530129999999,2.8802973134384806,1,0,0,0,94.43695
431,-33.422858076592696,-70.59977502889309,False,15.6,0.8565,1.28,1.0,4.92,-33.4630009,-70.57530129999999,5.00018840864083,0,0,1,0,92.11184
432,-33.4565971,-70.5738063,False,73.634,0.8761,1.5,0.92,5.0,-33.4630009,-70.57530129999999,0.7237328600918883,0,0,1,0,119.07627
433,-33.4327722,-70.5917022,False,24.6,0.8193,1.78,0.96,4.8,-33.4630009,-70.57530129999999,3.6832403696001896,0,0,1,0,100.797165
434,-33.438523100000005,-70.5710328,False,50.15500000000001,0.8885,0.91,0.96,4.84,-33.4630009,-70.57530129999999,2.743747681438698,0,0,1,0,92.66171
435,-33.4257807315284,-70.60374598950149,True,42.0,0.8456,1.93,0.96,4.8,-33.4630009,-70.57530129999999,4.90275835317894,0,0,1,0,108.62636
436,-33.444963255665606,-70.58493842142641,False,55.0,0.8456,1.93,0.96,4.8,-33.4630009,-70.57530129999999,2.1920731795534696,0,0,1,0,119.36894
437,-33.423178,-70.60543409999991,True,15.75,0.8027,1.45,0.92,4.88,-33.4630009,-70.57530129999999,5.230576447228839,0,0,1,0,95.52418
438,-33.4404842,-70.56701729999999,False,55.0,0.8661,1.33,0.96,4.68,-33.4630009,-70.57530129999999,2.6134518464687466,0,0,1,0,106.70215
439,-33.4311275,-70.6034684,False,22.0,0.8423,1.82,0.92,4.72,-33.4630009,-70.57530129999999,4.399571924797048,0,0,1,0,101.48544
440,-33.4370582,-70.5658805,False,9.0,0.8296,1.3,0.96,4.56,-33.4630009,-70.57530129999999,3.0077348491750495,0,0,1,0,78.806694
441,-33.429177517213205,-70.5913573619794,True,8.0,0.8056,2.76,0.8888888888888891,5.0,-33.4630009,-70.57530129999999,4.037571658015929,1,0,0,0,90.317184
442,-33.4317943,-70.60137890000001,False,62.972,0.8467,1.27,0.88,4.68,-33.4630009,-70.57530129999999,4.2259780617386244,0,0,1,0,109.61189
443,-33.4330007,-70.606176,True,71.6,0.8221,0.95,1.0,4.68,-33.4630009,-70.57530129999999,4.394577075413426,0,0,1,0,102.20656
444,-33.4386154967165,-70.59380590958791,False,58.268,0.8783,2.35,0.6,4.88,-33.4630009,-70.57530129999999,3.205482595865348,0,1,0,0,117.78802
445,-33.4284516,-70.5988606,False,38.085,0.8383,1.5,0.96,4.56,-33.4630009,-70.57530129999999,4.413880870375711,0,0,1,0,105.51656
446,-33.4213113896297,-70.59852086219159,False,42.2,0.8383,1.5,0.96,4.56,-33.4630009,-70.57530129999999,5.103116478485636,0,0,1,0,112.98822
447,-33.425755800000005,-70.59994909999999,False,43.886,0.8768,1.71,0.72,5.0,-33.4630009,-70.57530129999999,4.724091165501487,0,1,0,0,119.46031
448,-33.444422100000004,-70.5782155,False,25.0,0.8578,1.43,0.96,4.8,-33.4630009,-70.57530129999999,2.078357977629811,0,0,1,0,88.45724
449,-33.4557209852628,-70.5908826337943,False,32.5,0.8477,1.93,0.92,4.76,-33.4630009,-70.57530129999999,1.6583725802770881,1,0,0,0,102.91838
450,-33.442324,-70.6015318,False,86.69800000000001,0.8428,1.71,0.8,4.96,-33.4630009,-70.57530129999999,3.3476495714562557,0,1,0,0,127.074425
451,-33.453524699999996,-70.5862462,False,40.3,0.8717,1.61,0.88,4.76,-33.4630009,-70.57530129999999,1.4628749374480392,0,0,1,0,105.95073
452,-33.439894699999996,-70.6040557,False,58.300000000000004,0.9002,1.42,1.0,4.88,-33.4630009,-70.57530129999999,3.703371714549404,0,0,1,0,115.45606
453,-33.432391100000004,-70.60181180000001,False,22.599999999999998,0.8007,2.69,0.8,4.36,-33.4630009,-70.57530129999999,4.195453240419521,0,1,0,0,110.39144
454,-33.4329717,-70.6035537,True,49.0,0.7862,1.54,0.88,5.0,-33.4630009,-70.57530129999999,4.241855615912526,1,0,0,0,110.66038
455,-33.4373055,-70.5812845,True,58.2,0.8787,1.24,0.96,4.88,-33.4630009,-70.57530129999999,2.9037259887531572,0,0,1,0,88.0217
456,-33.4352362,-70.5819027,True,17.0,0.8536,1.0,0.92,4.92,-33.4630009,-70.57530129999999,3.1400231002692838,0,0,1,0,71.747986
457,-33.4528684,-70.5962567,True,62.42399999999999,0.8372,1.26,0.88,4.52,-33.4630009,-70.57530129999999,2.2490762881510094,0,0,1,0,94.63087
458,-33.4517635,-70.59804659999999,False,45.980000000000004,0.8774,1.54,0.96,5.0,-33.4630009,-70.57530129999999,2.454569577103847,0,0,1,0,112.09345
459,-33.4413016,-70.5675026,False,36.428,0.8176,1.79,0.92,4.84,-33.4630009,-70.57530129999999,2.513573794257485,0,1,0,0,102.64003
460,-33.4295632781307,-70.59868774603271,False,34.0,0.8727,1.24,1.0,4.88,-33.4630009,-70.57530129999999,4.299114381350841,0,0,1,0,98.01871
461,-33.4291557315443,-70.60406121349179,True,56.002,0.8384,1.62,0.96,4.88,-33.4630009,-70.57530129999999,4.608925806424575,0,0,1,0,113.095245
462,-33.4317346,-70.5748747,False,1.0,0.8853,1.09,0.92,4.96,-33.4630009,-70.57530129999999,3.468048595022115,0,0,1,0,71.604935
463,-33.4391606757615,-70.59905831764871,False,98.26,0.8501,1.54,0.92,4.84,-33.4630009,-70.57530129999999,3.44535854801254,0,0,1,0,126.522835
464,-33.4454763,-70.57116690000001,True,11.3,0.9178,1.5,0.92,4.72,-33.4630009,-70.57530129999999,1.981340993322079,0,0,1,0,75.917656
465,-33.4336124,-70.584805,False,63.1,0.8611,1.14,0.96,4.84,-33.4630009,-70.57530129999999,3.377199761328135,0,0,1,0,102.50606
466,-33.430506507929,-70.59328805655241,True,54.2,0.8564,1.31,1.0,4.68,-33.4630009,-70.57530129999999,3.9731550762245345,0,0,1,0,98.28858
467,-33.4349095496825,-70.5993546,False,23.45,0.8307,1.6,0.96,4.92,-33.4630009,-70.57530129999999,3.8352281251002847,0,0,1,0,103.85628
468,-33.4290499,-70.57660229999999,True,17.035,0.8505,1.19,0.92,4.8,-33.4630009,-70.57530129999999,3.7675300818034354,0,0,1,0,78.353905
469,-33.436811199999994,-70.57868990000001,False,46.85,0.8009,2.0,0.48,5.0,-33.4630009,-70.57530129999999,2.9218009269704206,0,1,0,0,117.30698
470,-33.4305226,-70.6035107,True,30.0,0.8497,2.15,0.68,4.92,-33.4630009,-70.57530129999999,4.455979230257099,0,1,0,0,101.58539
471,-33.4447441,-70.5895348,False,84.848,0.8299,1.54,1.0,4.8,-33.4630009,-70.57530129999999,2.4189696766662445,0,0,1,0,123.82761
472,-33.451115,-70.59253580000001,False,24.37,0.855,1.67,0.24,4.94,-33.4630009,-70.57530129999999,2.074886624608162,0,1,0,0,95.60823
473,-33.449416,-70.57772170000001,False,56.67,0.851,1.5,0.84,4.84,-33.4630009,-70.57530129999999,1.5234469279913412,0,1,0,0,111.47578
474,-33.444665048763596,-70.5725168306885,False,40.765,0.86,1.46,1.0,4.84,-33.4630009,-70.57530129999999,2.0500869072124726,0,0,1,0,106.39156
475,-33.432391100000004,-70.60181180000001,False,52.4,0.8191,1.41,1.0,4.64,-33.4630009,-70.57530129999999,4.195453240419521,1,0,0,0,111.64681
476,-33.4302766,-70.60736709999999,True,69.4,0.8716,1.68,0.88,4.88,-33.4630009,-70.57530129999999,4.6970861718686585,0,0,1,0,115.84233
477,-33.438022600000004,-70.5872429,False,87.5,0.8907,1.0,0.96,4.8,-33.4630009,-70.57530129999999,2.9846034916118382,0,0,1,0,104.399956
478,-33.4270585,-70.60770699999999,False,85.18,0.8907,1.0,0.96,4.8,-33.4630009,-70.57530129999999,4.997074125509843,0,0,1,0,108.92049
479,-33.4318042,-70.6049952,False,45.0,0.8373,2.86,0.88,4.73,-33.4630009,-70.57530129999999,4.426610146451756,1,0,0,0,140.69815
480,-33.4225697206152,-70.5999171361327,False,34.001999999999995,0.8595,2.22,0.88,4.89,-33.4630009,-70.57530129999999,5.034682567246614,1,0,0,0,113.56752
481,-33.4573878,-70.5733067,True,53.0,0.9066,1.22,1.0,4.84,-33.4630009,-70.57530129999999,0.6495917373066316,0,0,1,0,84.65044
482,-33.4292095,-70.6018508,False,23.968,0.8401,3.29,0.56,4.96,-33.4630009,-70.57530129999999,4.4878180063171955,0,1,0,0,119.47173
483,-33.4342758,-70.5922474,True,78.6,0.8892,1.83,0.56,4.79,-33.4630009,-70.57530129999999,3.5542852485632004,0,1,0,0,118.16068
484,-33.432975,-70.60578100000001,True,45.0,0.8477,1.47,0.88,4.72,-33.4630009,-70.57530129999999,4.372845498107364,0,0,1,0,109.54951
485,-33.4207837,-70.61743100000001,False,12.835,0.8477,1.47,0.88,4.72,-33.4630009,-70.57530129999999,6.105003657906967,0,0,1,0,99.89754
486,-33.4503093,-70.5857099,True,42.0,0.8138,1.89,0.84,4.68,-33.4630009,-70.57530129999999,1.7081855801803332,0,1,0,0,98.476845
487,-33.4205635,-70.6008392,False,34.5,0.8878,1.32,1.0,4.96,-33.4630009,-70.57530129999999,5.271920756837362,0,0,1,0,99.37343
488,-33.4238239,-70.5989333,False,29.0,0.8131,2.62,1.0,4.76,-33.4630009,-70.57530129999999,4.869223140576392,0,1,0,0,114.87195
489,-33.4302223,-70.590958,True,37.96,0.9016,1.59,0.92,4.68,-33.4630009,-70.57530129999999,3.916180609792315,0,0,1,0,91.8667
490,-33.447188652718395,-70.5912801693115,False,16.8,0.8772,1.85,0.96,4.84,-33.4630009,-70.57530129999999,2.2983978881627496,0,0,1,0,90.735855
491,-33.430572399999996,-70.59423690000001,False,12.685,0.7889,2.78,0.9523809523809521,5.0,-33.4630009,-70.57530129999999,4.004523054947071,1,0,0,0,102.017075
492,-33.4293586,-70.5967292,True,29.939999999999998,0.8569,1.73,0.8,5.0,-33.4630009,-70.57530129999999,4.229951355908813,0,1,0,0,92.38327
493,-33.456182,-70.5922276,False,77.42500000000001,0.8566,1.57,0.92,4.72,-33.4630009,-70.57530129999999,1.7458810803917124,1,0,0,0,126.58548
494,-33.461801799999996,-70.57793640000001,False,74.3,0.8971,1.27,0.96,4.96,-33.4630009,-70.57530129999999,0.27874024650970625,0,0,1,0,109.41221
495,-33.4281327,-70.6005337,False,26.971,0.84,2.33,0.96,5.0,-33.4630009,-70.57530129999999,4.523321492574058,1,0,0,0,111.17821
496,-33.4265375,-70.585127,False,68.998,0.878,1.78,0.96,4.96,-33.4630009,-70.57530129999999,4.14615276749478,0,0,1,0,119.20909
497,-33.436863676565,-70.5970088613614,True,26.726,0.8695,1.14,0.92,4.76,-33.4630009,-70.57530129999999,3.532328204928892,0,0,1,0,86.5058
498,-33.4457851,-70.5660719,True,17.5,0.9195,1.0,0.84,4.52,-33.4630009,-70.57530129999999,2.0933886576765213,0,1,0,0,72.313545
499,-33.435570500000004,-70.6080422,False,42.385999999999996,0.9195,1.0,0.84,4.52,-33.4630009,-70.57530129999999,4.30381559774879,0,1,0,0,106.691475
500,-33.4270717,-70.5877052,False,17.0,0.866,2.5,0.68,4.6,-33.4630009,-70.57530129999999,4.148535396278449,0,1,0,0,95.80572
501,-33.4286772,-70.59135649999999,False,69.13,0.823,1.9,0.96,4.68,-33.4630009,-70.57530129999999,4.0891540731388485,0,0,1,0,128.05682
502,-33.434244199999995,-70.583885,False,75.75200000000001,0.8315,1.58,0.84,4.84,-33.4630009,-70.57530129999999,3.287812092421193,0,1,0,0,122.11975
503,-33.437039399999996,-70.5720436,True,34.498000000000005,0.8702,1.3,0.96,4.88,-33.4630009,-70.57530129999999,2.8953410920984717,0,0,1,0,80.13471
504,-33.4445507,-70.58018100000001,False,38.001999999999995,0.8611,1.51,0.84,4.92,-33.4630009,-70.57530129999999,2.0960452601874695,0,1,0,0,99.077614
505,-33.4252200999998,-70.59880649999991,False,28.936,0.8618,1.41,0.823529411764706,4.78,-33.4630009,-70.57530129999999,4.7260768101655595,0,1,0,0,95.78892
506,-33.4548841,-70.5921195,False,51.099999999999994,0.8385,1.23,1.0,4.68,-33.4630009,-70.57530129999999,1.8041834871881666,0,0,1,0,101.07224
507,-33.430304,-70.601754,True,43.551,0.7711,1.73,0.8,5.0,-33.4630009,-70.57530129999999,4.3818807026059705,0,1,0,0,114.19007
508,-33.4295044055175,-70.598817190931,True,5.0,0.8276,1.97,0.92,4.96,-33.4630009,-70.57530129999999,4.310841059392807,1,0,0,0,85.340324
509,-33.429761199999994,-70.5989975,True,38.4,0.8418,2.57,0.64,4.84,-33.4630009,-70.57530129999999,4.294893960438692,0,1,0,0,109.47087
510,-33.437039399999996,-70.5720436,True,26.0,0.8599,1.52,0.96,4.88,-33.4630009,-70.57530129999999,2.8953410920984717,0,0,1,0,83.13375
511,-33.4569224657469,-70.5736238312231,False,60.0,0.8370000000000001,1.8,0.96,4.92,-33.4630009,-70.57530129999999,0.6919766675070489,0,0,1,0,117.01936
512,-33.4375037,-70.5957516,True,10.8,0.8392,1.73,0.8,4.88,-33.4630009,-70.57530129999999,3.407725527906447,0,1,0,0,81.73476
513,-33.4247643,-70.6065681,True,51.785000000000004,0.8882,1.32,0.96,4.8,-33.4630009,-70.57530129999999,5.141742915188488,0,0,1,0,103.13481
514,-33.4371209682276,-70.604210101416,False,38.003,0.8446,1.23,0.92,4.92,-33.4630009,-70.57530129999999,3.9323810723703985,0,0,1,0,99.29926
515,-33.436861199999996,-70.5963845,False,60.0,0.8393,1.5,0.96,5.0,-33.4630009,-70.57530129999999,3.499711431820955,1,0,0,0,116.47021
516,-33.435925626184,-70.5932354182005,False,19.25,0.8787,1.19,0.88,4.92,-33.4630009,-70.57530129999999,3.434868040426413,0,0,1,0,86.75471
517,-33.4407169,-70.6091074,False,40.835,0.8719,2.22,0.96,4.96,-33.4630009,-70.57530129999999,3.9984589423645454,1,0,0,0,123.675446
518,-33.4526929,-70.59135140000001,False,35.0,0.845,1.09,0.92,4.92,-33.4630009,-70.57530129999999,1.8797828538150372,0,0,1,0,88.946815
519,-33.4220245,-70.6004719,True,22.834000000000003,0.8672,1.95,0.72,4.84,-33.4630009,-70.57530129999999,5.112031424014913,0,1,0,0,95.31696
520,-33.4445175132621,-70.5762120029313,False,37.333,0.8046,1.6,0.6,4.96,-33.4630009,-70.57530129999999,2.0517874722574336,0,1,0,0,105.57344
521,-33.4487685,-70.5675188,True,60.580999999999996,0.8528,1.88,0.92,4.88,-33.4630009,-70.57530129999999,1.7364713045538875,0,0,1,0,109.937454
522,-33.428792699999995,-70.6052382,False,14.0,0.8372,2.88,0.96,4.72,-33.4630009,-70.57530129999999,4.705678353381919,1,0,0,0,106.4162
523,-33.4367539316006,-70.5770238619019,True,21.0,0.8738,2.31,0.92,4.96,-33.4630009,-70.57530129999999,2.915518847721729,1,0,0,0,83.573166
524,-33.4293842,-70.598559,True,14.295,0.8799,1.69,0.96,4.92,-33.4630009,-70.57530129999999,4.3102428554930405,0,0,1,0,91.39657
525,-33.4326095,-70.58130770000001,False,55.275,0.8675,1.16,0.96,4.8,-33.4630009,-70.57530129999999,3.416734156242044,0,0,1,0,101.099686
526,-33.423125418373,-70.60481209999999,False,41.64,0.853,2.27,0.76,4.72,-33.4630009,-70.57530129999999,5.204780301132742,0,1,0,0,124.756836
527,-33.4213246075622,-70.60062299708409,False,44.144999999999996,0.856,1.75,0.92,5.0,-33.4630009,-70.57530129999999,5.187532156738483,0,0,1,0,121.76609
528,-33.432351399999995,-70.5980331000001,False,26.8,0.8453,1.5,0.88,4.96,-33.4630009,-70.57530129999999,4.002893894822239,0,0,1,0,99.60677
529,-33.43751339999999,-70.57825940000001,False,8.0,0.8429,2.32,1.0,4.88,-33.4630009,-70.57530129999999,2.8402298217654125,1,0,0,0,85.363754
530,-33.4299454444438,-70.59533395404759,False,21.3,0.8315,3.01,1.0,4.71,-33.4630009,-70.57530129999999,4.112281473100935,0,1,0,0,106.13767
531,-33.4523097,-70.5941383,True,32.364000000000004,0.8798,1.09,1.0,4.88,-33.4630009,-70.57530129999999,2.114926760920028,0,0,1,0,75.32261
532,-33.4566284,-70.57382779999999,False,33.78,0.8245,1.05,0.84,4.88,-33.4630009,-70.57530129999999,0.7199432338307525,0,1,0,0,86.18789
533,-33.4326486907659,-70.59899768051,False,22.580000000000002,0.863,1.39,0.92,4.84,-33.4630009,-70.57530129999999,4.0233327022102845,0,0,1,0,95.13084
534,-33.4323019577922,-70.60515578157691,True,27.227999999999998,0.7558,2.9,0.47368421052631604,5.0,-33.4630009,-70.57530129999999,4.393006015045405,0,0,0,1,107.327446
535,-33.4666196,-70.57657579999999,False,37.284,0.9032,3.0,0.875,4.5,-33.4630009,-70.57530129999999,0.4184815460271117,1,0,0,0,119.97997
536,-33.4373055,-70.5812845,False,44.831,0.8112,1.33,0.96,4.88,-33.4630009,-70.57530129999999,2.9037259887531572,0,0,1,0,104.291794
537,-33.4395887,-70.58165600000001,False,80.801,0.8765,1.59,0.96,5.0,-33.4630009,-70.57530129999999,2.663072760964563,0,0,1,0,121.37313
538,-33.4518305,-70.5916501,False,37.900999999999996,0.8263,1.74,0.92,4.8,-33.4630009,-70.57530129999999,1.960895560307315,0,0,1,0,102.354935
539,-33.4304542,-70.5995517,True,47.798,0.8606,1.38,0.88,5.0,-33.4630009,-70.57530129999999,4.256168283231033,0,0,1,0,107.848656
540,-33.4515407059519,-70.5941339094804,False,35.575,0.8852,1.18,1.0,5.0,-33.4630009,-70.57530129999999,2.1635761638485884,0,0,1,0,93.64977
541,-33.4544670258011,-70.5929640670735,False,135.3,0.8086,2.29,0.84,5.0,-33.4630009,-70.57530129999999,1.8953126440374208,0,1,0,0,159.04059
542,-33.450715,-70.565469,True,31.132,0.8477,1.69,0.84,4.8,-33.4630009,-70.57530129999999,1.6408582970812844,0,1,0,0,86.935486
543,-33.4518745,-70.5961944,False,27.0,0.853,1.15,0.92,4.68,-33.4630009,-70.57530129999999,2.3012554977102453,0,0,1,0,91.09472
544,-33.4444058,-70.5661466,False,84.585,0.8625,1.57,1.0,4.92,-33.4630009,-70.57530129999999,2.2311524286076057,0,0,1,0,123.82761
545,-33.4225487499409,-70.6000408642265,False,14.3,0.8676,1.29,0.8,4.56,-33.4630009,-70.57530129999999,5.041992977987325,0,1,0,0,91.868286
546,-33.4268537517413,-70.58870241397409,False,61.976,0.9111,1.46,1.0,4.88,-33.4630009,-70.57530129999999,4.198341256996293,0,0,1,0,111.58061
547,-33.4292095,-70.6018508,False,12.544,0.8811,2.46,0.826086956521739,4.64,-33.4630009,-70.57530129999999,4.4878180063171955,0,1,0,0,103.74939
548,-33.4273893,-70.60583179999999,True,3.0,0.856,1.79,0.84,4.84,-33.430257,-70.60300000000001,0.412939183814329,0,1,0,0,64.74611
549,-33.4495394,-70.6549427,False,22.865,0.8153,2.0,0.92,4.92,-33.451695,-70.69216,3.46853821020603,0,0,1,0,106.689224
550,-33.437363899999994,-70.6616971999999,False,31.0,0.856,2.38,0.96,5.0,-33.451695,-70.69216,3.2479948020161187,1,0,0,0,112.195915
551,-33.4337773813538,-70.6600254401565,False,48.102000000000004,0.8354,1.88,0.96,4.88,-33.451695,-70.69216,3.5885073294907035,0,0,1,0,125.749794
552,-33.4213303,-70.64030140000001,False,57.93300000000001,0.8898,1.26,0.88,4.96,-33.451695,-70.69216,5.881940910254503,0,0,1,0,116.101776
553,-33.4579282,-70.72147159999999,True,49.0,0.7932,1.96,1.0,4.92,-33.451695,-70.69216,2.8114489690369084,0,0,1,0,112.09588
554,-33.4348417176874,-70.64597703516479,False,41.68000000000001,0.8603,2.05,0.84,4.68,-33.451695,-70.69216,4.683429242622004,0,1,0,0,125.05077
555,-33.4213196,-70.6402218,True,55.5,0.8603,2.05,0.84,4.68,-33.451695,-70.69216,5.888690161176733,0,1,0,0,121.17476
556,-33.4409229,-70.6639177,False,76.0,0.8467,1.27,0.88,4.68,-33.451695,-70.69216,2.8849860571674117,0,0,1,0,120.89902
557,-33.448314907824205,-70.643775947392,True,20.0,0.8357,2.12,0.76,4.84,-33.451695,-70.69216,4.514146210903102,0,1,0,0,104.64614
558,-33.4295713,-70.6420442,True,45.4,0.8629,1.3,0.88,4.92,-33.451695,-70.69216,5.266619904077733,0,0,1,0,105.26714
559,-33.4346986932252,-70.64859696471959,False,18.0,0.863,1.21,0.96,5.0,-33.451695,-70.69216,4.467796597708768,0,0,1,0,97.91437
560,-33.456061600000005,-70.6560296,False,8.0,0.863,1.21,0.96,5.0,-33.451695,-70.69216,3.393841965417347,0,0,1,0,92.65171
561,-33.4351136,-70.64629570000001,True,31.0,0.8007,2.69,0.8,4.36,-33.451695,-70.69216,4.644246527369047,0,1,0,0,124.50266
562,-33.437982399999996,-70.6560448,False,99.38800000000002,0.8214,2.0,0.96,4.88,-33.451695,-70.69216,3.686405079201201,0,0,1,0,144.61847
563,-33.4331836173645,-70.6411265466409,True,23.416999999999998,0.8647,1.3,0.92,5.0,-33.451695,-70.69216,5.170416517146826,0,0,1,0,96.78085
564,-33.4538384539125,-70.6613142034478,False,36.102,0.846,2.0,1.0,4.88,-33.451695,-70.69216,2.8776625198302224,1,0,0,0,112.93928
565,-33.4558336,-70.6616193,False,45.0,0.8267,1.32,0.92,4.84,-33.451695,-70.69216,2.876290856515381,0,0,1,0,110.37163
566,-33.4716569,-70.66486970000001,False,40.3,0.8420000000000001,1.33,0.96,5.0,-33.451695,-70.69216,3.367238436893693,0,0,1,0,107.91292
567,-33.4372236,-70.6894324,False,31.002,0.8420000000000001,1.33,0.96,5.0,-33.451695,-70.69216,1.6249712608621372,0,0,1,0,99.12791
568,-33.467627,-70.664817,False,25.101,0.8927,1.32,1.0,4.92,-33.451695,-70.69216,3.09581300086429,0,0,1,0,96.63901
569,-33.4366689,-70.6726577,False,111.0,0.8477,2.18,0.8,4.8,-33.451695,-70.69216,2.4628815331737712,0,1,0,0,153.2377
570,-33.457807300000006,-70.7209186,False,79.5,0.8646,1.45,0.88,4.92,-33.451695,-70.69216,2.7583192057941024,0,0,1,0,129.36206
571,-33.4232281,-70.6395515,False,16.0,0.8646,1.45,0.88,4.92,-33.451695,-70.69216,5.822427206004695,0,0,1,0,101.28894
572,-33.4320643783975,-70.6582955636412,False,12.0,0.8971,1.27,0.96,4.96,-33.451695,-70.69216,3.828306146000661,0,0,1,0,95.04028
573,-33.4551871511596,-70.66411347711579,False,43.0,0.8107,2.08,0.8636363636363641,4.92,-33.451695,-70.69216,2.636157956087865,1,0,0,0,119.172386
574,-33.451110633975304,-70.6543078512183,False,22.567999999999998,0.8687,1.26,0.96,4.96,-33.451695,-70.69216,3.519878799493126,0,0,1,0,100.175316
575,-33.3954181471561,-70.66943596442141,True,12.85,0.7979,1.72,0.96,4.92,-33.451695,-70.69216,6.589870364914827,0,0,1,0,88.961525
576,-33.4480911,-70.65372550000001,False,69.3,0.8,2.7,1.0,4.94,-33.451695,-70.69216,3.595773705451822,0,1,0,0,156.34595
577,-33.458151119537504,-70.6585214207263,False,9.0,0.8613,2.55,0.92,5.0,-33.451695,-70.69216,3.20833112575519,1,0,0,0,101.74544
578,-33.433756,-70.6364015,False,23.342000000000002,0.8313,1.96,0.6,5.0,-33.451695,-70.69216,5.553299345079026,0,1,0,0,111.2457
579,-33.455358399999994,-70.70286109999999,True,1.0,0.75,4.4,0.933333333333333,5.0,-33.451695,-70.69216,1.074675951273997,1,0,0,0,72.599205
580,-33.4492602906221,-70.6470558658012,False,75.2,0.8831,1.67,0.92,4.92,-33.451695,-70.69216,4.202261247145939,0,0,1,0,130.11247
581,-33.4499689,-70.6428065999999,False,28.3,0.8245,1.53,0.88,4.76,-33.451695,-70.69216,4.592626426719981,0,0,1,0,111.44746
582,-33.4355225,-70.6566724,False,16.7,0.8630819705434237,2.19,0.8,4.84313924050636,-33.451695,-70.69216,3.7557578208714038,0,0,0,1,106.98158
583,-33.4387169943538,-70.7320081908418,True,52.480000000000004,0.8476,1.95,0.92,5.0,-33.451695,-70.69216,3.9749083609378966,0,0,1,0,111.643776
584,-33.446347499999995,-70.645054,False,15.6,0.8681,1.07,0.88,4.72,-33.451695,-70.69216,4.419749688277173,0,0,1,0,96.14078
